,Title,Tanggal Rilis,Text Berita,Link
283,"Baru pertama ke Indonesia, pemain antusias cicipi makanan khas - ANTARA News",2023-08-24T22:45:48+07:00,"
				Jakarta (ANTARA) - Tidak sedikit dari para atlet yang bermain di Piala Dunia FIBA 2023 baru pertama kali mengunjungi Indonesia dan hampir dari setiap pebasket internasional itu antusias mencicipi makanan khas Tanah Air.
 

Salah satu pebasket asal Kanada yang juga merupakan pemain NBA Dillon Brooks terlihat menikmati saat mencicipi roti mentega kopi.


 

“Ini enak,” kata Brooks yang merupakan pemain anyar dari klub NBA Houston Rockets, seperti dikutip dalam unggahan akun media sosial FIBA World Cup, Kamis.


 

Brooks mencicipi roti berbentuk bulat tersebut di sela-sela sesi latihannya di Indonesia Arena GBK Senayan Jakarta.


 

Tak hanya Brooks, antusiasme terhadap makanan khas Indonesia juga datang dari pemain Prancis Rudy Gobert saat pertama kali mendarat di Indonesia dua hari lalu.


 

“Senang bisa berada di Indonesia. Ini pertama kalinya, saya butuh rekomendasi makanan,” katanya.


 

Baca juga:  



Bintang basket internasional lainnya yang tergabung dalam timnas bola basket Spanyol Juancho Hernangomez juga mengutarakan hal yang sama begitu tiba di Indonesia.


 

“Pertama kali ke Indonesia. Saya sangat senang, saya siap makan sesuatu di sini,” katanya.


 

Perhelatan kompetisi bola basket tertinggi dunia yakni Piala Dunia FIBA 2023 berlangsung mulai Jumat (25/8) di Filipina, Jepang, dan Indonesia. 


 

Pertandingan pertama Piala Dunia FIBA 2023 di Indonesia akan digelar pada pukul 16.30 WIB antara Latvia melawan Lebanon. Sedangkan gim yang lebih seru akan berlangsung pada malam harinya pukul 20.30 WIB yang mempertemukan dua tim besar yakni Kanada melawan Prancis.




Baca juga:  

Baca juga:  Pewarta: Aditya Ramadhan
Editor: Eka Arifa Rusqiyati
				COPYRIGHT © ANTARA 2023
",https://www.antaranews.com/berita/3696075/baru-pertama-ke-indonesia-pemain-antusias-cicipi-makanan-khas
284,Lebanon ingin ulangi kenangan manis main di Indonesia pada FBWC 2023 - ANTARA News,2023-08-24T22:17:29+07:00,"
				Jakarta (ANTARA) - Tim nasional basket Lebanon ingin mengulangi kenangan manis saat bermain di Indonesia pada kejuaraan FIBA Basketball World Cup (FBWC) 2023 setelah pada tahun lalu menempati posisi kedua FIBA Asia Cup 2022 usai kalah dari Australia.



Pada FBWC 2023 Lebanon tergabung di Grup H bersama Prancis, Kanada, dan Latvia dengan pertandingan penyisihan grup digelar di Indonesia Arena, kawasan Gelora Bung Karno (GBK), Jakarta.



""Jujur saya senang kembali ke Jakarta, saya punya kenangan bagus di sini. Saya gembira bisa memulai turnamen besok,"" kata point guard andalan Lebanon Wael Arakji saat mengikuti sesi konferensi pers di Indonesia Arena, Kamis.



Hal senada juga disampaikan oleh pelatih Lebanon Jad El-Hajj yang mengaku gembira bisa kembali ke Jakarta. Menurut dia, tahun lalu menjadi pengalaman yang luar biasa bagi seluruh elemen tim Cedars, julukan Lebanon. Lebanon kalah tipis 73-75 dari Australia pada final FIBA Asia Cup 2022 di Istora Senayan Jakarta.



""Sekarang kami bermain di Piala Dunia, event yang sangat besar. Menyenangkan berada di sini. Ini pengalaman pertama kami. Kami akan berjuang habis-habisan mewakili Lebanon. Sekali lagi, kami akan tunjukkan citra hebat dari bola basket Lebanon,"" tegas Jadd.



Arakji mengatakan, timnya akan melalui pertandingan yang tidak mudah karena masuk ke Grup H yang dilabeli grup maut karena di dalamnya tergabung Kanada, Prancis, dan Latvia.



“Tapi kami di sini untuk bertarung, menunjukkan kepada dunia siapa Lebanon,"" ujar Wael.



Lebanon akan melakoni laga pertama melawan Latvia pada Jumat (25/8) di Indonesia Arena. Pebasket 28 tahun itu cukup optimistis mampu memberikan penampilan terbaik melawan skuad asuhan Luca Banchi tersebut.



""Saya berharap (Kristaps) Porzingis (bintang Latvia) ada tapi sayangnya dia tidak main. Semoga kami bisa menyulitkan mereka dan membuat penonton bersorak,"" kata Wael.



Baca juga:  



Pebasket yang menyandang gelar MVP FIBA Asia Cup 2022 itu menilai timnya berstatus sebagai tim underdog, tidak hanya di hadapan Prancis dan Kanada, tapi juga Latvia.



Status tersebut, kata dia, justru menjadi hal yang bagus karena tidak ada yang memperkirakan Lebanon akan menang sehingga membuat timnya bermain tanpa beban.



“Tapi kami tidak takut. Kami akan turun dan berusaha memberikan perlawanan terbaik kami,"" kata Wael.



Sementara itu, pelatih Lebanon El Hajj mengaku mengikuti banyak pertandingan Latvia, mulai dari kualifikasi sampai pertandingan pemanasan beberapa waktu lalu.



Menurutnya, pertandingan melawan Latvia akan menjadi laga yang bagus bagi timnya karena tim lawan telah menunjukkan konsistensi dalam laga-laga pemanasan dengan hanya kalah sekali melawan Lithuania.



“Mereka memainkan bola basket yang terorganisasi. Mereka akan jadi lawan yang bagus,"" ucap El Hajj.



Baca juga:  

Baca juga:  

Pewarta: Zaro Ezza Syachniar
Editor: Eka Arifa Rusqiyati
				COPYRIGHT © ANTARA 2023
",https://www.antaranews.com/berita/3696015/lebanon-ingin-ulangi-kenangan-manis-main-di-indonesia-pada-fbwc-2023
285,"GBK steril dari kendaraan bermotor, penonton diimbau naik bus shuttle - ANTARA News",2023-08-24T21:55:20+07:00,"
				Jakarta (ANTARA) - Kawasan olahraga Gelora Bung Karno Senayan Jakarta steril dari kendaraan bermotor selama FIBA World Cup 2023, 25 Agustus hingga 3 September, sehingga penonton diminta tidak membawa kendaraan sendiri dan memanfaatkan bus shuttle.



Berdasarkan keterangan resmi Panitia Pelaksana Lokal (LOC) Piala Dunia FIBA 2023 Indonesia, kendaraan bermotor yang diperbolehkan memasuki kawsan GBK hanyalah kendaraan yang berstiker khusus FIBA. Selain itu, tidak disediakan pula kantong parkir untuk penonton di Indonesia Arena.



Para penonton umum akan dibukakan jalur khusus menuju Indonesia Arena dari Gate 10 (seberang TVRI/Senayan Park) dan Gate 11 (seberang Hotel Mulia/GBK Arena). Sedangkan untuk penonton Skybox akan dibuka jalur masuk melalui Lapangan Panahan GBK atau sebelah kanan Gate 10.



Para penonton FIBA World Cup 2023 bisa memanfaatkan fasilitas shuttle service dari FIBA World Cup yang akan berkeliling seputar kawasan Gelora Bung Karno.



Bus listrik ini dapat digunakan secara gratis bagi penonton yang telah memiliki tiket. Terdapat enam titik penjemputan bus dengan rute yang dimulai dan berakhir di Halte Gelora (Gate 11).



Baca juga:  



Operasional layanan shuttle dimulai pada 25 Agustus hingga 3 September dengan jam operasional mulai pukul 14.15 WIB sampai dengan 00.30 WIB pada Jumat (25/8). Sedangkan pada 26 Agustus hingga 3 September, dimulai pukul 14.45 WIB sampai dengan 00.30 WIB dengan interval 10-15 menit di setiap titik jemput.



Rute bis listrik ini akan dimulai dari titik shuttle point 1 yakni di Gate 11, halte Gelora (start-end), lalu melalui Jalan Asia Afrika di mana ada shuttle point 2 - halte depan Plaza Senayan, kemudian berbelok ke arah jalan terusan Senayan City. Bus ini akan berhenti di shuttle point 3 - halte depan Senayan City, lalu berbelok menuju Jalan Pintu Satu, shuttle point 5 - Masjid Al Bina.



Bus akan berlanjut melaju ke Jalan Sudirman, shuttle point 6 - halte Gelora Bung Karno 2. Kemudian menuju ke Jalan Gatot Subroto dan berbelok ke Jalan Gerbang Pemuda, di mana ada shuttle point 7 di halte Lapangan Panah, dan kembali ke Jalan Asia Afrika menuju shuttle point 1 lagi.



Baca juga:  

Baca juga:  Pewarta: Aditya Ramadhan
Editor: Eka Arifa Rusqiyati
				COPYRIGHT © ANTARA 2023
",https://www.antaranews.com/berita/3695958/gbk-steril-dari-kendaraan-bermotor-penonton-diimbau-naik-bus-shuttle
286,Timnas basket Latvia ingin tampilkan permainan terbaik sebagai debutan - ANTARA News,2023-08-24T20:43:20+07:00,"
				Jakarta (ANTARA) - Negara debutan di FIBA Basketball World Cup 2023 Latvia ingin menampilkan permainan terbaik selama kejuaraan yang pada edisi ini digelar di Indonesia, Filipina, dan Jepang.



Kapten tim Latvia Dairis Bertans saat mengikuti konferensi pers di Indonesia Arena, kawasan Gelora Bung Karno (GBK), Jakarta, Kamis, mengatakan percaya diri timnya mampu bersaing dengan tim-tim lain dan bukan sekadar berpartisipasi.



Latvia berada di Grup H bersama Kanada, Prancis, dan Lebanon. Grup ini akan memainkan seluruh laga penyisihan grup di Indonesia, tepatnya di Indonesia Arena, kawasan GBK, Jakarta.



“Kami merasa sangat baik datang ke Piala Dunia ini. Ini pertama kalinya bagi tim Latvia. Kami sungguh beruntung, namun pada saat yang sama kami tahu bahwa kami layak berada di sini. Karena kualifikasi kami, kami adalah salah satu tim terbaik. Kami sangat senang berada di sini dan kami siap bersaing, bukan sekadar berpartisipasi,” kata Bertans.



Hal yang sama juga dikatakan sang pelatih, Luca Banchi. Ia ingin tim asuhannya dapat bersaing dan terlepas dari itu, pelatih 58 tahun tersebut ingin anak-anak asuhnya juga bermain lepas dan tidak ada keraguan meskipun berstatus sebagai debutan.



“Kami di sini untuk bermain bola basket dan terkadang saya menatap mata mereka dan saya melihat terlalu banyak ketegangan. Dan itu adalah sesuatu yang tidak dapat saya terima karena yang terbaik yang mereka lakukan adalah bermain basket,” kata Banchi.



“Kami memiliki satu hari lagi untuk membuang semua perasaan negatif dan menghadapi pertandingan berikutnya dengan kegembiraan dan kebahagiaan berada di sini,” tambahnya.



Baca juga:  



Latvia akan membuka perjalanan di FIBA Basketball World Cup 2023 dengan melawan Lebanon di Indonesia Arena, pada Jumat (25/8) pukul 16.15 WIB.



Berbekal persiapan dengan melakoni enam laga uji coba yang menghasilkan lima kemenangan (Swedia, Georgia, Republik Dominika, Finlandia, Puerto Riko) dan satu kekalahan (Lithuania), Bertans optimistis timnya memenangkan pertandingan melawan anak-anak asuh Jad El-Hajj tersebut.



“Saya tahu mereka (Lebanon) akan menjadi tim yang sulit untuk dilawan, namun kami telah melakukan pekerjaan rumah kami dan kami akan melakukannya dengan baik. Jadi saya merasa yakin bahwa ini akan menjadi pertandingan yang bagus besok,” kata Bertans, pebasket 33 tahun tersebut.



Baca juga:  

Baca juga:  

Pewarta: Zaro Ezza Syachniar
Editor: Eka Arifa Rusqiyati
				COPYRIGHT © ANTARA 2023
",https://www.antaranews.com/berita/3695790/timnas-basket-latvia-ingin-tampilkan-permainan-terbaik-sebagai-debutan
287,Pelatih Spanyol: Indonesia Arena sangat besar berharap penonton penuh - ANTARA News,2023-08-24T18:08:42+07:00,"
				Jakarta (ANTARA) - Pelatih timnas bola basket Spanyol Sergio Scariolo memuji stadion baru yang digunakan untuk pertandingan Piala Dunia FIBA 2023, Indonesia Arena, karena ukuran serta kapasitasnya yang sangat besar dan berharap bisa dipenuhi penonton.



""Arenanya sangat bagus, kami berharap penontonnya bisa penuh karena ini stadion yang sangat besar,"" kata Scariolo di Indonesia Arena Kompleks Olahraga Gelora Bung Karno Senayan Jakarta, Kamis.



Dia juga memuji berbagai fasilitas di Indonesia Arena yang dinilai sangat lengkap.



""Fasilitasnya fantastis. Mari berharap dan kita lihat berapa banyak penonton yang datang untuk menikmati pertandingan-pertandingan ini,"" kata dia.



Selain memuji Indonesia Arena, pelatih timnas Spanyol itu juga mengapresiasi keramahan masyarakat Indonesia yang ia temui walaupun baru sebatas di wilayah hotel dan Indonesia Arena.



Baca juga:  



Dia menyebut orang Indonesia sangat ramah dan selalu memberikan bantuan ketika dirinya maupun rombongan tim dan ofisial timnas Spanyol mengalami kendala.



""Kami baru tiba di sini, jadi baru sebatas hotel dan arena. Tapi orang-orang memberikan pelayanan dengan sangat baik, sangat membantu menyelesaikan kendala yang kami alami,"" kata Scariolo.



Spanyol akan menghadapi Brazil, Pantai Gading, dan Iran di Grup G. Berpegang gelar juara di Piala Dunia FIBA edisi sebelumnya, Spanyol dijagokan menjadi salah satu pemimpin Grup G dan lolos ke fase berikutnya.



Pada pertandingan pertama, Spanyol akan menghadapi Pantai Gading pada Sabtu (26/8) pukul 20.30 WIB.



Baca juga:  

Baca juga:  Pewarta: Aditya Ramadhan
Editor: Eka Arifa Rusqiyati
				COPYRIGHT © ANTARA 2023
",https://www.antaranews.com/berita/3695403/pelatih-spanyol-indonesia-arena-sangat-besar-berharap-penonton-penuh
288,"Lupakan gelar juara, Spanyol kembali mulai kompetisi dari nol - ANTARA News",2023-08-24T15:24:33+07:00,"
				Jakarta (ANTARA) - Pelatih Timnas Bola Basket Spanyol Sergio Scariolo menyebut timnya saat ini melupakan gelar juara dunia tahun 2019 dan memulai kompetisi Piala Dunia FIBA 2023 kembali dari nol di mana seluruh tim memiliki kesempatan yang sama.



""Sejujurnya saya tidak suka menyebut mempertahankan gelar, kami tidak mempertahankan apapun. Dengan kompetisi yang baru, semua memulai dari nol,"" kata Scariolo pada konferensi pers jelang kompetisi di Indonesia Arena GBK Jakarta,



Pada Piala Dunia FIBA 2019 di China, Spanyol memang mengawali kompetisi dengan tim kuda hitam namun berhasil memenangkan kompetisi. Pada piala dunia kali ini, Spanyol juga masih berada di tim yang dijagokan menjadi juara.



Berdasarkan peringkat basket dunia yang dirilis oleh FIBA, Spanyol hanya berada di peringkat empat dunia. Amerika Serikat masih menjadi tim yang paling diunggulkan dalam memenangkan kompetisi ini. Di bawahnya ada Jerman di peringkat dua, dan Prancis di posisi tiga.



Baca juga:  



Kendati demikian, Scariolo menyebut Timnas Bola Basket Spanyol menargetkan untuk bisa tembus perempat final pada Piala Dunia FIBA 2023.



""Pertama kami harus melewati fase grup pertama dan kedua, selanjutnya mencapai perempat final merupakan pencapaian besar bagi kami. Itu target yang kami terapkan,"" kata Scariolo.



Kapten Timnas Bola Basket Spanyol Rudy Fernandez sepakat dengan pelatihnya bahwa piala dunia kali ini berbeda dengan yang dilaluinya pada 2019 lalu di China.



""Saya sepakat dengan pelatih. Kompetisi kali ini berbeda, berbeda tim yang dihadapi di fase grup, kita akan lihat apa yang terjadi nanti di kompetisi. Saya pikir kami sudah mempersiapkan cukup baik di prakompetisi,"" kata Rudy.



Spanyol akan menghadapi Brazil, Pantai Gading, dan Iran di Grup G. Berpegang gelar juara di piala dunia edisi sebelumnya, Spanyol dijagokan menjadi salah satu pemimpin Grup G dan lolos ke fase berikutnya.



Baca juga:  

Baca juga:  

Pewarta: Aditya Ramadhan
Editor: Teguh Handoko
				COPYRIGHT © ANTARA 2023
",https://www.antaranews.com/berita/3694998/lupakan-gelar-juara-spanyol-kembali-mulai-kompetisi-dari-nol
289,Brazil taruh respek pada semua tim Grup G - ANTARA News,2023-08-24T13:44:51+07:00,"
				Jakarta (ANTARA) - Kapten Timnas Bola Basket Brazil Marcelo Huertas menaruh respek yang sama pada seluruh tim yang ada di Grup G, yakni juara bertahan Spanyol, Iran, serta Pantai Gading, dan menganggap persaingan di Piala Dunia FIBA 2023 akan sangat ketat.



""Kami memiliki persiapan yang baik. Kami datang untuk berkompetisi dengan harapan menjadi yang terbaik di semua area, dalam hal taktis, teknis, dan juga mempersiapkan mental untuk setiap skenario, setiap pertandingan menghadapi lawan kami. Tidak masalah bermain melawan Spanyol, Iran, dan Pantai Gading, kami akan menghormati semua orang dengan cara yang sama,"" kata Huertas dalam konferensi pers menjelang pembukaan Piala Dunia FIBA 2023 di Indonesia Arena Jakarta, Kamis.



Menurut Huertas, Brazil saat ini memang tak diperkuat bintang NBA seperti pada masa lalu. Namun, pemain yang sebagian kariernya dihabiskan bermain di klub-klub Spanyol tersebut meyakini komposisi pemain lama dan baru menghadirkan kekuatan baru yang unik.



""Kami punya pemain dengan tipe berbeda di banyak posisi. Cara Yago Mateu bermain berbeda dengan saya. Gaya main Bruno Caboclo juga berbeda dengan Cristiano Felicio,"" kata kapten tim berusia 40 tahun tersebut.



Baca juga:  



Huertas sendiri salah satu pemain senior di Timnas Brazil yang telah membela negaranya di piala dunia bola basket sebanyak empat kali. Piala Dunia FIBA 2023 di Indonesia akan menjadi kompetisi basket dunia kelima kalinya yang diikuti olehnya.



Perpaduan pemain senior dan pebasket muda yang memiliki gaya bermain berbeda itu akan membuat Brazil bisa mengatur tim sesuai dengan gaya permainan yang diinginkan menghadapi lawan dengan karakteristik dan keunggulan yang juga berbeda. Menurut dia ini akan memudahkan De Conti sebagai pelatih.



Pelatih Brazil De Conti tak mau sesumbar dengan memastikan seberapa jauh timnya akan melangkah di piala dunia kali ini. Namun ia melihat timnya sudah bermain dalam level tertinggi. ""Kami akan menjadi tim yang kompetitif,"" katanya.



Baca juga:  

Baca juga:  



Opstimisme De Conti dikarenakan Brazil telah menjalani tiga pertandingan pemanasan di Australia dan seluruhnya berhasil dimenangkan.



Brazil mengalahkan Sudan Selatan 85-75, tuan rumah Australia 90-86, dan Venezuela 83-71. Dua laga di China berakhir dengan kekalahan 87-93 dari Italia, dan 85-89 dari Serbia. Namun, dia juga melihat penampilan menjanjikan.



""Kami mengalahkan Australia di depan pendukungnya dan bertarung ketat melawan Serbia. Jelas kami bisa bersaing dengan setiap tim,"" kata De Conti.Pewarta: Aditya Ramadhan
Editor: Teguh Handoko
				COPYRIGHT © ANTARA 2023
",https://www.antaranews.com/berita/3694812/brazil-taruh-respek-pada-semua-tim-grup-g
290,Raffi Ahmad sebut Erick Thohir layak atas FIBA President's Award 2023 - ANTARA News,2023-08-24T09:08:40+07:00,"
				Jakarta (ANTARA) - Pemilik klub basket RANS, Raffi Ahmad, mengucapkan selamat atas penghargaan FIBA President for Asia yang didapat Erick Thohir setelah dua periode menjadi Anggota Dewan Federasi Bola Basket Internasional (FIBA), dan menyebut bahwa anugerah tersebut memang layak didapat oleh Menteri BUMN RI itu.



Apresiasi tersebut diberikan berkat kerja keras dan komitmen Erick Thohir dalam memajukan basket di Asia, termasuk membuat Asia (Indonesia, Jepang dan Filipina) menjadi tuan rumah FIBA World Cup 2023.



Menurut Raffi, penghargaan yang diberikan kepada Erick Thohir pada Kongres FIBA ke-22 di Manila, Filipina, Rabu (23/8), tersebut layak didapatkan mengingat pengaruh besar Menteri BUMN RI itu terhadap kemajuan basket di Indonesia.



""Selamat atas penghargaan, memang pantas mendapatkannya, karena Erick Thohir orang yang berpengaruh dalam memajukan olahraga bola basket di Indonesia,"" kata Raffi Ahmad, dalam keterangan tertulis yang diterima di Jakarta, Kamis.



Baca juga:  



Raffi, yang juga ambassador FIBA World Cup 2023, berterima kasih kepada Erick Thohir yang telah memperjuangkan Indonesia untuk menjadi tuan rumah ajang Piala Dunia bola basket tersebut, sekaligus menggairahkan dunia basket Indonesia.



""FIBA World Cup 2023 di mana kita menjadi jadi tuan rumah bersama Jepang dan Filipina juga atas perjuangan Erick Thohir,"" ujar Raffi.



""Erick Thohir akan terus bisa memberikan selalu dampak positif untuk olahraga Indonesia dan menjadi role model terbaik untuk kita semua.""



Penghargaan FIBA President's Award 2023 dipilih dan diberikan secara langsung oleh Presiden FIBA periode 2019-2023 Hamane Niang atas kontribusi Erick Thohir selama lima tahun memajukan bola basket wilayah Asia.



Hamane Niang hanya memberikan penghargaan kepada satu Anggota Dewan FIBA di tiap wilayah. Erick Thohir dipilih oleh Hamane Niang untuk mewakili wilayah Asia karena dalam lima tahun terakhir telah banyak memberikan dampak positif terhadap bola basket lewat komitmen dan kerja kerasnya.



Baca juga:  

Baca juga:  Pewarta: Arindra Meodia
Editor: Teguh Handoko
				COPYRIGHT © ANTARA 2023
",https://www.antaranews.com/berita/3694473/raffi-ahmad-sebut-erick-thohir-layak-atas-fiba-presidents-award-2023
291,Brandon Jawato kembali ke Pelita Jaya - ANTARA News,2023-11-16T11:06:45+07:00,"
				Jakarta (ANTARA) - Pemain timnas bola basket Indonesia Brandon Jawato kembali ke tim lamanya Pelita Jaya Bakrie Jakarta setelah sebelumnya bermain untuk tim Liga B Jepang SeaHorses Mikawa sejak 2022.



Jawato bisa dikatakan pulang ke Pelita Jaya karena dia pernah membela tim Jakarta tersebut pada kompetisi IBL 2016.



Mengutip laman resmi IBL di Jakarta, Kamis, awal kemunculan Brandon Jawato memang menyita perhatian karena membawa Pelita Jaya sampai ke puncak liga. Namun sayangnya dia gagal menjadi juara bersama Pelita Jaya dikarenakan CLS Knights tampil lebih baik.



Jawato sendiri pada fase terakhir di musim pertamanya menderita cedera yang mengganggu performa.



Setelah kembali dari cedera, Jawato bergabung dengan CLS Knights Indonesia untuk berlaga di ASEAN Basketball League (ABL) musim 2018-2019. Dia tampil cemerlang dengan membukukan 13 poin per gim, 4,3 rebound per gim, 2,5 assist per gim, dan 1,1 steal per gim dalam 36 pertandingan. Dia juga sukses membawa CLS Knights Indonesia menjadi juara.



Jawato sebenarnya pernah tampil di IBL, tepatnya pada musim 2020. Di mana proyek pertama dari PP Perbasi yakni Indonesia Patriots diperkenalkan. Saat itu Jawato bermain 13 pertandingan dengan kontribusi 16,7 ppg, 6,5 rpg, 1,8 apg, dan 1,4 spg.



Baca juga:  



Namun liga terhenti karena pandemi, sehingga program Indonesia Patriots juga terpaksa dihentikan. Saat itu, Wato dan rekan-rekannya di Indonesia Patriots digembleng untuk menyambut FIBA Asia Cup 2021.



Pada musim 2022-2023, Jawato bermain di B.League Jepang bersama tim Sea Horses Mikawa. Sebelumnya, dia bermain untuk Utsonomiya Brex. Selain itu, Jawato juga menjadi andalan timnas basket Indonesia di berbagai ajang internasional. Pengalamannya berkompetisi di ajang internasional tak perlu diragukan.



Ia pun diyakini mampu beradaptasi dengan cepat bersama Pelita Jaya karena sudah pernah bermain di tim tersebut sebelumnya. Dengan diperkenalkannya Brandon Jawato, maka semakin menyiratkan bahwa Pelita Jaya memang ingin mengakhiri paceklik gelar juara liga.



Seperti diketahui, Pelita Jaya sudah tiga musim berturut-turut mencapai final IBL namun tidak pernah berhasil mengangkat trofi.



Baca juga:  

Baca juga:  Pewarta: Aditya Ramadhan
Editor: Eka Arifa Rusqiyati
				COPYRIGHT © ANTARA 2023
",https://www.antaranews.com/berita/3825741/brandon-jawato-kembali-ke-pelita-jaya
292,Althof Satrio perpanjang kontrak tiga tahun di RANS - ANTARA News,2023-11-14T21:27:27+07:00,"
				Jakarta (ANTARA) - Althof Dwira Satrio memperpanjang kontraknya bersama RANS Simba Bogor dengan durasi panjang selama tiga tahun atau sampai tahun 2026 untuk berkompetisi di liga bola basket Tanah Air IBL.



Althof dipastikan masuk dalam roster RANS Simba Bogor untuk musim 2024 hingga 2026 karena performanya yang dinilai meningkat dari waktu ke waktu.



Althof merupakan generasi pertama RANS, sejak tim miik Raffi Ahmad tersebut dinyatakan sebagai kontestan IBL pada tahun 2022. Tetapi sebagai pemain debutan, Althof belum bisa berkontribusi maksimal.



Data dari laman resmi IBL menyebutkan bahwa dalam 22 pertandingan musim reguler IBL 2022, Althof tampil 18 menit per gim, dengan catatan rata-rata 3,5 poin per gim dan 1,7 rebound per gim. Althof juga sempat merasakan tampil di babak playoff dengan kontribusi 5,7 poin per gim, 1,3 rebound per gim, 1 assist per gim, dan 1 steal per gim.



Althof mulai mengalami perubahan besar dalam performanya kala RANS dipegang oleh pelatih Bambang Asdianto Pribadi. Althof berubah menjadi sosok yang penting di tim.



Dia tampil 30 gim dengan catatan rata-rata 7,5 ppg, 2,3 rpg, dan 1 apg dalam 21,3 menit per gim. Pada babak playoff, kontribusi poinnya meningkat jadi 8,7 ppg dalam tiga pertandingan. Althof terkadang menjadi penentu kemenangan tim, seperti yang pernah terjadi di salah satu laga musim reguler.



Karena penampilannya terus meningkat, maka tak heran kalau manajemen RANS memberi kontrak jangka panjang.



Ditambah lagi, Althof juga tampil membela timnas Indonesia di Turnamen Prakualifikasi Olimpiade Paris 2024, sehingga kemampuan dan mental bertandingnya semakin bagus. Althof diharapkan bisa menjadi bintang klub RANS Simba Bogor di musim depan.Pewarta: Aditya Ramadhan
Editor: Aditya Eko Sigit Wicaksono
				COPYRIGHT © ANTARA 2023
",https://www.antaranews.com/berita/3823167/althof-satrio-perpanjang-kontrak-tiga-tahun-di-rans
293,Most Improved Player IBL 2023 bergabung ke RANS - ANTARA News,2023-11-14T21:13:12+07:00,"
				Jakarta (ANTARA) - Pemain dengan predikat Most Improved Player IBL 2023 Argus Sanyudy bergabung ke RANS Simba Bogor dari tim lamanya Bima Perkasa Jogja.



Argus akan bergabung bersama RANS untuk berkompetisi di musim IBL 2024 dengan sejumlah para pemain baru dari klub milik Raffi Ahmad tersebut.



Seperti diketahui, RANS Simba Bogor saat ini sedang gencar-gencarnya mengembangkan klub basket dengan mendatangkan pemain baru, tim pelatih baru, sampai berganti nama dan markas.



Laman resmi IBL menyebut Argus sebagai sosok pemain muda yang layak diperhitungkan di liga. Mengawali karier profesional bersama Amartha Hangtuah Jakarta di IBL 2021, dia memiliki rata-rata menit bermain sebanyak empat menit per laga.



Kemudian di musim 2022, dia pindah ke Satria Muda Pertamina Jakarta dengan penampilan sebanyak 14 laga dari bangku cadangan. Karena berada di tim Satria Muda, maka otomatis Argus merupakan pemain yang punya satu gelar juara IBL bersama dengan Satria Muda pada musim 2022.



Selanjutnya, Argus pindah ke Bima Perkasa Jogja tahun 2023. Dia tampil beberapa kali sebagai starter dari total 29 pertandingan pada musim reguler.



Menit bermainnya meningkat dari hanya dua menit per laga di Satria Muda, menjadi 17,6 menit di Bima Perkasa.



Dia mampu berkontribusi dengan rataan 4,4 poin per gim, dan 3,6 rebound per gim pada IBL musim 2023. Argus pun terpilih sebagai Most Improved Player IBL 2023, mengalahkan sejumlah kandidat lainnya yaitu Teddy Apriyana Romadonsyah, Andre Adianno, Katon Adjie Baskoro, dan Fadlan Minallah.



Kehadiran Argus benar-benar menyiratkan peremajaan dalam tim RANS. Mereka punya big man dengan usia yang relatif lebih muda dari musim sebelumnya.



Pada musim lalu, big man RANS adaalah Valentino Wuwungan dan Fadlan Minallah, yang merupakan pemain senior yang keduanya sudah tidak lagi dalam roster RANS.

 Pewarta: Aditya Ramadhan
Editor: Aditya Eko Sigit Wicaksono
				COPYRIGHT © ANTARA 2023
",https://www.antaranews.com/berita/3823149/most-improved-player-ibl-2023-bergabung-ke-rans
