,0
127,https://www.antaranews.com/berita/3712398/teddy-adhitya-hingga-hnata-wakili-indonesia-di-music-matters-live-2023
128,https://www.antaranews.com/berita/3658395/disinformasi-menteri-pertanian-digantikan-oleh-jenderal-moeldoko-pada-juli-2023
129,https://www.antaranews.com/berita/3809346/pemkab-banggai-terima-insentif-fiskal-rp99-miliar-dari-kemenkeu
130,https://www.antaranews.com/berita/3778494/traveloka-bermitra-dengan-agen-travel-swiss-perluas-produk-perjalanan
131,https://www.antaranews.com/berita/2755077/stasiun-kopi-balapan-tempat-nongkrong-di-surakarta
132,https://www.antaranews.com/berita/3343236/qatar-akan-beli-mu-liverpool-atau-tottenham
133,https://www.antaranews.com/berita/3582408/ari-lasso-sukses-menghibur-goodfelass-di-edutorium-ums-solo
134,https://www.antaranews.com/berita/1206404/seluk-beluk-suntik-putih
135,https://www.antaranews.com/berita/3654639/dolar-jatuh-di-asia-siklus-kenaikan-bunga-fed-diperkirakan-berakhir
136,https://www.antaranews.com/berita/1975899/laga-marseille-vs-rennes-ditunda-akibat-suporter-mengamuk
137,https://www.antaranews.com/berita/2551717/xavi-tanggapi-rumor-transfer-ferran-torres-ke-barcelona
138,https://www.antaranews.com/berita/2742001/han-so-hee-jadi-duta-somethinc-siap-gelar-jumpar-penggemar
139,https://www.antaranews.com/berita/2944701/medvedev-maju-ke-babak-delapan-besar-halle
140,https://www.antaranews.com/berita/2358374/monaco-akhirnya-rasakan-kemenangan-pertama-di-liga-prancis-musim-ini
141,https://www.antaranews.com/berita/2048842/en-nesyri-bawa-sevilla-tempel-madrid-usai-kalahkan-elche
142,https://www.antaranews.com/berita/3476643/fa-dakwa-liverpool-atas-protes-pemain-ke-wasit-saat-hadapi-city
143,https://www.antaranews.com/berita/3551520/konsumsi-vitamin-k-dapat-cegah-risiko-penyakit-diabetes
144,https://www.antaranews.com/berita/2181182/rupst-telkom-setujui-pembagian-dividen-rp1664-triliun
145,https://www.antaranews.com/berita/3752610/kondisi-angin-jadi-kendala-duet-kano-putri-indonesia-di-asian-games
146,https://www.antaranews.com/berita/1120528/ini-tahapan-membuat-merek-kosmetik-sendiri
147,https://www.antaranews.com/berita/3794646/pengalaman-pertama-ardhito-pramono-pentas-ethnochestra-di-kuala-lumpur
148,https://www.antaranews.com/berita/3815445/soho-gunakan-konsep-holistik-untuk-jaga-kualitas-produk-temulawak
149,https://www.antaranews.com/berita/3100973/kalahkan-nadal-tiafoe-yakin-dominasi-big-three-segera-bergeser
150,https://www.antaranews.com/berita/3724293/kalbe-raih-3-predikat-excellent-dalam-iqpc-2023
151,https://www.antaranews.com/berita/3646458/burnley-resmi-datangkan-eks-pemain-timnas-inggris-nathan-redmond
152,https://www.antaranews.com/berita/3007085/airasia-rambah-bisnis-pesan-antar-makanan-persaingan-kian-sengit
153,https://www.antaranews.com/berita/3368421/djokovic-lewati-paul-untuk-atur-pertarungan-final-dengan-tsitsipas
154,https://www.antaranews.com/berita/3290175/the-palace-jeweler-jadi-mitra-co-branding-kemenparekraf
155,https://www.antaranews.com/berita/2330034/kopi-kenangan-rayakan-harmanas-dengan-menu-sultan-boba
156,https://www.antaranews.com/berita/3825495/ini-produk-lokal-umkm-favorit-konsumen-di-shopee-1111-big-sale
157,https://www.antaranews.com/berita/2904245/vegan-crispy-pork-roti-hidangan-berbahan-babi-untuk-vegan
158,https://www.antaranews.com/berita/3046117/misinformasi-dpr-setuju-pertamax-naik-jadi-rp16-ribu
159,https://www.antaranews.com/berita/3792603/haaland-ukir-dwigol-saat-city-menang-3-1-di-markas-young-boys
160,https://www.antaranews.com/berita/3806352/djp-realisasi-pemadanan-nik-dan-npwp-di-aceh-capai-satu-juta-lebih
161,https://www.antaranews.com/berita/3744006/penyebab-implan-biomedis-ditolak-oleh-tubuh
162,https://www.antaranews.com/berita/2422797/hoaks-unggahan-youtube-tukul-meninggal
163,https://www.antaranews.com/berita/3782544/prisia-nasution-adu-akting-bersama-iedil-putra-di-film-koridor
164,https://www.antaranews.com/video/3710082/pesona-wajah-baru-tmii-di-malam-hari
165,https://www.antaranews.com/berita/3679755/ketua-lps-ingatkan-generasi-muda-berinvestasi-dengan-strategi-cerdas
166,https://www.antaranews.com/berita/2080110/sociedad-juarai-copa-del-rey-2019-2020
167,https://www.antaranews.com/berita/3736923/indonesia-promosikan-angklung-sebagai-terapi-pasien-demensia-di-qatar
168,https://www.antaranews.com/berita/1198828/dwigol-oussama-idrissi-antarkan-az-alkmaar-tempel-ketat-ajax
169,https://www.antaranews.com/berita/3737259/sebanyak-4925-personel-gabungan-amankan-laga-persebaya-vs-arema
170,https://www.antaranews.com/berita/2275886/ronald-koeman-minta-lini-tengah-barcelona-lebih-produktif-mencetak-gol
171,https://www.antaranews.com/berita/3762603/menpora-minta-maaf-target-medali-di-asian-games-2022-tidak-tercapai
172,https://www.antaranews.com/berita/3587877/hindari-masak-terlalu-lama-untuk-cegah-polusi-udara-di-dalam-rumah
173,https://www.antaranews.com/berita/1986968/osasuna-atasi-eibar-ketika-bilbao-dan-valencia-berbagi-poin
174,https://www.antaranews.com/berita/3443157/aktris-senior-nani-wijaya-meninggal-dunia
175,https://www.antaranews.com/berita/3264581/menu-kreasi-vidi-aldiano-tetap-dijual-di-fore-coffee-hingga-2023
176,https://www.antaranews.com/berita/3390141/bkkbn-nilai-fenomena-childfree-di-indonesia-belum-mengkhawatirkan
177,https://www.antaranews.com/foto/2921089/final-tunggal-putra-french-open
178,https://www.antaranews.com/berita/3743868/tips-bagi-keluarga-milenial-untuk-nonton-petualangan-sherina-2
179,https://www.antaranews.com/berita/2957837/real-madrid-awali-musim-baru-laliga-di-kandang-almeria
180,https://www.antaranews.com/berita/3643068/alisson-termotivasi-tampil-lebih-baik-memasuki-tahun-keenam-bela-lfc
181,https://www.antaranews.com/berita/3802917/perubahan-kebiasaan-minum-obat-jadi-pemicu-penyakit-tambah-kritis
182,https://www.antaranews.com/berita/2856613/aldila-sutjiadi-kemas-gelar-ganda-itf-charleston
183,https://www.antaranews.com/berita/3059433/chef-marinka-jalani-diet-gluten-free-atasi-gerd
184,https://www.antaranews.com/berita/3834567/pelatih-maroko-sanjung-mental-pemainnya-sangat-kuat-saat-hadapi-iran
185,https://www.antaranews.com/berita/2953441/as-monaco-sepakati-transfer-takumi-minamino-dari-liverpool
186,https://www.antaranews.com/berita/1815700/noni-madueke-antar-psv-lumat-ado-4-0
187,https://www.antaranews.com/berita/3727416/dokter-tidak-ada-kekebalan-khusus-kusta
188,https://www.antaranews.com/berita/3752790/manchester-city-adakan-cityzens-giving-di-bandung
189,https://www.antaranews.com/video/1497900/bulog-jamin-harga-gula-rp12500-per-kilogram-jelang-lebaran
190,https://www.antaranews.com/berita/3613011/merchandise-resmi-fiba-world-cup-2023-mulai-dijual-di-hoops-indonesia
191,https://www.antaranews.com/berita/3600294/loreal-kenalkan-pewarna-rambut-vegan-dan-tanpa-amonia
192,https://www.antaranews.com/video/3236205/stasiun-cirebon-hibur-calon-penumpang-dengan-rampak-kendang
193,https://www.antaranews.com/berita/854365/masa-depan-karier-casillas-setelah-serangan-jantung
194,https://www.antaranews.com/berita/3565245/kontingen-indonesia-dapat-sambutan-hangat-setiba-di-kamboja
195,https://www.antaranews.com/berita/3788316/shopee-bagikan-kiat-pilih-sepatu-untuk-menunjang-segala-penampilan
196,https://www.antaranews.com/berita/2268466/lionel-messi-akan-teken-kontrak-baru-berdurasi-lima-tahun-di-barcelona
197,https://www.antaranews.com/berita/3662040/bank-btpn-catat-kredit-umkm-naik-18-persen-pada-semester-i-2023
198,https://www.antaranews.com/berita/3616212/tips-pengasuhan-anak-terbaik-untuk-orang-tua-bekerja
199,https://www.antaranews.com/berita/3736212/terzic-sebut-kekalahan-dari-psg-karena-timnya-mudah-kehilangan-bola
200,https://www.antaranews.com/berita/1613634/hutama-karya-raih-tiga-penghargaan-dalam-bidang-csr
201,https://www.antaranews.com/berita/2095050/real-madrid-konfirmasi-lucas-vazquez-alami-cedera-ligamen
202,https://www.antaranews.com/berita/3086357/conte-akui-tottenham-sulit-amankan-kemenangan-atas-nottingham
203,https://www.antaranews.com/berita/3728370/bprs-hik-parahyangan-bukukan-aset-rp181-triliun
204,https://www.antaranews.com/berita/3656220/airlangga-penempatan-dhe-berlaku-untuk-nilai-ekspor-250-ribu-dolar
205,https://banten.antaranews.com/berita/265194/bekuk-meksiko-mali-melaju-ke-delapan-besar-piala-dunia-u-17
206,https://www.antaranews.com/berita/3678999/kemkominfo-indonesia-sejajar-dengan-negara-lain-migrasi-ke-tv-digital
207,https://www.antaranews.com/berita/3614754/tubuh-tetap-butuh-hidrasi-selama-berenang
208,https://www.antaranews.com/berita/1019718/tiga-bumn-berangkatkan-23-siswa-terpilih-kalbar-untuk-program-smn
209,https://www.antaranews.com/berita/2925253/glasgow-jadi-tuan-rumah-final-piala-billie-jean-king-cup-2022
210,https://www.antaranews.com/berita/3656601/reece-james-sebuah-kehormatan-kenakan-ban-kapten-chelsea
211,https://www.antaranews.com/foto/823577/liga-champions-tottenham-hotspur-tundukkan-manchester-city
212,https://www.antaranews.com/berita/2732569/hoaks-jokowi-ajak-masyarakat-ikut-wajib-militer-antisipasi-perang-dunia
213,https://www.antaranews.com/berita/3683655/presiden-pertumbuhan-ekonomi-diperkirakan-capai-52-persen-pada-2024
214,https://www.antaranews.com/berita/2121358/ajax-kunci-gelar-juara-liga-belanda-seusai-kalahkan-az-alkmaar
215,https://www.antaranews.com/berita/3046917/gagal-dapatkan-de-jong-mu-sepakat-rekrut-adrien-rabiot-dari-juve
216,https://www.antaranews.com/berita/3625005/alibaba-cloud-kenalkan-model-penghasil-gambar-ai-tongyi-wanxiang
217,https://www.antaranews.com/berita/3531216/tidak-perlu-terlalu-mengekang-anak-yang-memiliki-alergi
218,https://www.antaranews.com/berita/3761883/berhubungan-intim-yang-dipaksakan-bisa-pengaruhi-kualitas-sperma
219,https://www.antaranews.com/berita/3349767/hoaks-poster-terbaru-wajah-penculik-anak
220,https://www.antaranews.com/berita/3834126/indonesia-tertinggal-satu-gol-di-babak-pertama-dari-filipina
221,https://www.antaranews.com/berita/3759201/agus-dan-odekta-gagal-naik-podium-di-asian-games-2022
222,https://www.antaranews.com/berita/3568824/christo-nathan-selangkah-lagi-sabet-gelar-medcoenergi-m25k-jakarta
223,https://www.antaranews.com/berita/3734730/hoaks-foto-ganjar-minum-miras
224,https://www.antaranews.com/berita/3834132/timnas-indonesia-yang-kuat-lahir-dari-kompetisi-yang-sehat
225,https://www.antaranews.com/berita/868825/kejuaraan-selancar-dunia-di-bali-untungkan-pariwisata-indonesia
226,https://www.antaranews.com/berita/3694887/bi-pertahankan-suku-bunga-acuan-di-level-575-persen
227,https://www.antaranews.com/berita/3826962/ketahui-bedanya-baby-blues-dan-depresi-pasca-melahirkan
228,https://www.antaranews.com/berita/2550037/taco-bell-buka-gerai-kedua-di-pantai-indah-kapuk
229,https://www.antaranews.com/berita/3089365/hoaks-pria-diterkam-buaya-di-kota-tangerang
230,https://www.antaranews.com/berita/1194291/imbang-lawan-dijon-montpellier-gagal-geser-lille-di-peringkat-empat
231,https://www.antaranews.com/berita/2708693/atletico-madrid-telan-kekalahan-0-1-saat-melawan-levante
232,https://www.antaranews.com/berita/3776532/j-trust-bank-ikut-bangun-proyek-di-destinasi-wisata-prioritas-nasional
233,https://www.antaranews.com/berita/2546009/kiat-menjaga-bayi-dan-anak-dari-iritasi-kulit
234,https://www.antaranews.com/video/3820059/timnas-venezuela-u-17-menang-telak-atas-selandia-baru-3-0
235,https://gorontalo.antaranews.com/berita/232881/ini-jumlah-resmi-gelang-coldplay-xyloband-jakarta-yang-dikembalikan
236,https://www.antaranews.com/berita/1960216/kreativitas-kosmetik-lokal-di-era-industri-40
237,https://www.antaranews.com/berita/3776037/sty-pastikan-indonesia-tampil-maksimal-di-leg-kedua-lawan-brunei
238,https://www.antaranews.com/berita/3565395/cerita-chacha-thaib-hadapi-anak-dengan-alergi-susu-sapi
239,https://www.antaranews.com/berita/2425237/sariayu-ditunjuk-sebagai-makeup-pilihan-pon-papua
240,https://www.antaranews.com/berita/3624072/raup-10-juta-pengguna-threads-pertajam-rivalitas-zuckerberg-musk
241,https://www.antaranews.com/berita/3800052/shenzhou-16-tinggalkan-stasiun-luar-angkasa-mulai-perjalanan-pulang
242,https://www.antaranews.com/berita/3074093/scarlett-berangkatkan-puluhan-mitra-dan-pelanggan-umroh
243,https://www.antaranews.com/berita/3702894/bank-sentral-hongaria-pangkas-suku-bunga-simpanan-100-basis-poin
244,https://www.antaranews.com/berita/2950493/medvedev-masih-di-puncak-peringkat-atp-hurkacz-kembali-ke-10-besar
245,https://www.antaranews.com/berita/3692577/bri-liga-2023-2024-terbukti-menjadi-kompetisi-dengan-persaingan-ketat
246,https://www.antaranews.com/berita/3386841/gaspack-hadirkan-nft-di-art-jakarta-gardens-2023
247,https://www.antaranews.com/video/2323930/presiden-harap-alih-kelola-blok-rokan-bisa-tingkatkan-produksi
248,https://www.antaranews.com/berita/3553884/cerita-maudy-ayunda-tentang-gaya-hidup-sehatnya
249,https://www.antaranews.com/berita/2879293/lima-mitos-seputar-penggunaan-tabir-surya
250,https://www.antaranews.com/berita/2770573/korsel-kesetaraan-distribusi-vaksin-obat-perlu-untuk-akhiri-pandemi
251,https://www.antaranews.com/berita/3319959/tren-dan-produk-kecantikan-yang-hits-selama-2022
252,https://www.antaranews.com/berita/3487602/masak-di-rumah-jadi-pilihan-kebanyakan-orang-selama-ramadhan
253,https://www.antaranews.com/foto/1783301/pemerintah-merger-bank-syariah-bumn
254,https://www.antaranews.com/berita/3789945/pemerintah-fokus-benahi-perdagangan-online-lindungi-umkm-lokal
255,https://www.antaranews.com/berita/1885016/haum-produk-skincare-lokal-untuk-pria-dan-wanita
256,https://www.antaranews.com/berita/3834195/hal-yang-perlu-diperhatikan-pasien-diabetes-sebelum-latihan-fisik
