,0
159,https://kalsel.antaranews.com/berita/395103/lipsus-festival-pasar-terapung-upaya-lestarikan-budaya-dan-dorong-pariwisata
160,https://kalsel.antaranews.com/berita/395100/masyarakat-panimbaan-panen-raya-ikan-nila-bioflok
161,https://kalsel.antaranews.com/berita/395094/246-asn-pemkab-hst-tanam-pohon-usai-kenaikan-pangkat
162,https://kalsel.antaranews.com/berita/395091/dprd-banjarbaru-dukung-penambahan-rute-bus-angkutan-perkotaan
163,https://kalsel.antaranews.com/berita/395088/panglima-tni-mutasi-60-pati-termasuk-danlanud-abdulrachman-saleh
164,https://kalsel.antaranews.com/berita/395085/kemendikbudristek-tinjau-pembangunan-politeknik-di-hulu-sungai-tengah
165,https://kalsel.antaranews.com/berita/395082/lima-korban-longsor-di-paser-kaltim-dievakuasi-bpbd-tabalong
166,https://kalsel.antaranews.com/berita/394410/wali-kota-banjarbaru-terima-penyerahan-dana-csr-dari-pt-am-intan-banjar
167,https://kalsel.antaranews.com/berita/394791/petugas-berjibaku-padamkan-kebakaran-di-asrama-korem-101-antasari-kalsel
168,https://kalsel.antaranews.com/berita/395052/polres-hst-kalsel-perkuat-sinergi-forkopimda-jelang-kampanye-pemilu
169,https://kalsel.antaranews.com/berita/394977/tiga-korban-tewas-tertimbun-longsor-di-tabalong-ditemukan
170,https://kalsel.antaranews.com/berita/394635/mobil-plat-merah-lepas-kendali-tabrak-empat-motor-di-tapin-kalsel
171,https://kalsel.antaranews.com/berita/394971/warga-antusias-sambut-gubernur-sahbirin-di-moment-aroh-ganal-bubuhan-banjar-di-riau
172,https://kalsel.antaranews.com/berita/395124/bawaslu-kalsel-bentuk-pokja-pengawasan-guna-perketat-kampanye
173,https://kalsel.antaranews.com/berita/395154/investasi-masuk-tanah-bumbu-capai-rp486-triliun-pada-2023
174,https://kalsel.antaranews.com/berita/394524/indocement-terus-perbaiki-infrastruktur-dan-bangunan-di-desa-mitra
175,https://kalsel.antaranews.com/berita/394578/ketua-komisi-i-dprd-realisasikan-program-beasiswa-2500-siswa
176,https://kalsel.antaranews.com/berita/395166/dewan-pers-ingatkan-pers-harus-berpihak-kepentingan-publik
177,https://kalsel.antaranews.com/berita/395100/masyarakat-panimbaan-panen-raya-ikan-nila-bioflok
178,https://kalsel.antaranews.com/berita/395133/bmkg-imbau-waspada-hujan-dan-angin-kencang-di-kalsel
179,https://kalsel.antaranews.com/berita/395103/lipsus-festival-pasar-terapung-upaya-lestarikan-budaya-dan-dorong-pariwisata
180,https://kalsel.antaranews.com/berita/395046/bawaslu-hsu-tekankan-gakkumdu-selektif-tindak-caleg-saat-kampanye
181,https://kalsel.antaranews.com/berita/395094/246-asn-pemkab-hst-tanam-pohon-usai-kenaikan-pangkat
182,https://kalsel.antaranews.com/berita/394674/dprd-hss-bahas-perubahan-jadwal-bulan-november-sesuaikan-pembahasan-banggar
183,https://kalsel.antaranews.com/berita/395121/pemkot-banjarmasin-tangani-320-kilometer-jalan-perumahan
184,https://kalsel.antaranews.com/berita/395082/lima-korban-longsor-di-paser-kaltim-dievakuasi-bpbd-tabalong
185,https://kalsel.antaranews.com/berita/394923/pj-bupati-guru-penggerak-harus-aktif-baktikan-diri-di-tanah-laut
186,https://kalsel.antaranews.com/berita/394953/kapolres-batola-gelorakan-harkamtibmas-untuk-kesejukan-pemilu
187,https://kalsel.antaranews.com/berita/395169/ketua-dprd-kotabaru-sebut-track-offroad-di-tapin-layak-untuk-event-nasional
188,https://kalsel.antaranews.com/berita/395169/ketua-dprd-kotabaru-sebut-track-offroad-di-tapin-layak-untuk-event-nasional
189,https://kalsel.antaranews.com/berita/395166/dewan-pers-ingatkan-pers-harus-berpihak-kepentingan-publik
190,https://kalsel.antaranews.com/berita/395163/hari-ini-emas-antam-rp1097000-per-gram
191,https://kalsel.antaranews.com/berita/395160/tanah-bumbu-records-highest-domestic-investment-in-south-kalimantan
192,https://kalsel.antaranews.com/berita/395157/rupiah-menguat-lagi-dipengaruhi-surplus-perdagangan-ri
193,https://kalsel.antaranews.com/berita/395154/investasi-masuk-tanah-bumbu-capai-rp486-triliun-pada-2023
194,https://kalsel.antaranews.com/berita/395148/tanah-bumbu-berencana-bangun-kawasan-agropolitan
195,https://kalsel.antaranews.com/berita/395145/adaro-ihf-ajak-guru-paud-bangun-komunikasi-untuk-perubahan-perilaku-anak
196,https://kalsel.antaranews.com/berita/395142/polisi-dan-suporter-alami-luka-usai-kericuhan-di-gresik
197,https://kalsel.antaranews.com/berita/395139/evakuasi-badan-pesawat-super-tucano-terkendala-cuaca
198,https://kalsel.antaranews.com/berita/395136/world-riders-test-south-kalimantans-2023-uncle-hard-enduro
199,https://kalsel.antaranews.com/berita/395133/bmkg-imbau-waspada-hujan-dan-angin-kencang-di-kalsel
200,https://kalsel.antaranews.com/berita/395130/anggota-dprd-kalsel-athaillah-gencarkan-sosialisasi-perda-11-2018
201,https://kalsel.antaranews.com/berita/395127/gulat-sumbang-dua-emas-kalsel-duduki-peringkat-12-pomnas
202,https://kalsel.antaranews.com/berita/395124/bawaslu-kalsel-bentuk-pokja-pengawasan-guna-perketat-kampanye
203,https://kalsel.antaranews.com/berita/395121/pemkot-banjarmasin-tangani-320-kilometer-jalan-perumahan
204,https://kalsel.antaranews.com/berita/395109/award-for-abdillah-onim-and-indonesias-clear-stance-on-palestine
205,https://kalsel.antaranews.com/berita/395106/bpjph-inks-agreement-with-37-foreign-halal-institutions
206,https://kalsel.antaranews.com/berita/395103/lipsus-festival-pasar-terapung-upaya-lestarikan-budaya-dan-dorong-pariwisata
207,https://kalsel.antaranews.com/berita/395100/masyarakat-panimbaan-panen-raya-ikan-nila-bioflok
208,https://kalsel.antaranews.com/berita/395094/246-asn-pemkab-hst-tanam-pohon-usai-kenaikan-pangkat
209,https://kalsel.antaranews.com/berita/395091/dprd-banjarbaru-dukung-penambahan-rute-bus-angkutan-perkotaan
210,https://kalsel.antaranews.com/berita/395088/panglima-tni-mutasi-60-pati-termasuk-danlanud-abdulrachman-saleh
211,https://kalsel.antaranews.com/berita/395085/kemendikbudristek-tinjau-pembangunan-politeknik-di-hulu-sungai-tengah
212,https://kalsel.antaranews.com/berita/395082/lima-korban-longsor-di-paser-kaltim-dievakuasi-bpbd-tabalong
213,https://kalsel.antaranews.com/berita/394410/wali-kota-banjarbaru-terima-penyerahan-dana-csr-dari-pt-am-intan-banjar
214,https://kalsel.antaranews.com/berita/394791/petugas-berjibaku-padamkan-kebakaran-di-asrama-korem-101-antasari-kalsel
215,https://kalsel.antaranews.com/berita/395052/polres-hst-kalsel-perkuat-sinergi-forkopimda-jelang-kampanye-pemilu
216,https://kalsel.antaranews.com/berita/394977/tiga-korban-tewas-tertimbun-longsor-di-tabalong-ditemukan
217,https://kalsel.antaranews.com/berita/394635/mobil-plat-merah-lepas-kendali-tabrak-empat-motor-di-tapin-kalsel
218,https://kalsel.antaranews.com/berita/394971/warga-antusias-sambut-gubernur-sahbirin-di-moment-aroh-ganal-bubuhan-banjar-di-riau
219,https://kalsel.antaranews.com/berita/395124/bawaslu-kalsel-bentuk-pokja-pengawasan-guna-perketat-kampanye
220,https://kalsel.antaranews.com/berita/395154/investasi-masuk-tanah-bumbu-capai-rp486-triliun-pada-2023
221,https://kalsel.antaranews.com/berita/394524/indocement-terus-perbaiki-infrastruktur-dan-bangunan-di-desa-mitra
222,https://kalsel.antaranews.com/berita/394578/ketua-komisi-i-dprd-realisasikan-program-beasiswa-2500-siswa
223,https://kalsel.antaranews.com/berita/395166/dewan-pers-ingatkan-pers-harus-berpihak-kepentingan-publik
224,https://kalsel.antaranews.com/berita/395100/masyarakat-panimbaan-panen-raya-ikan-nila-bioflok
225,https://kalsel.antaranews.com/berita/395133/bmkg-imbau-waspada-hujan-dan-angin-kencang-di-kalsel
226,https://kalsel.antaranews.com/berita/395103/lipsus-festival-pasar-terapung-upaya-lestarikan-budaya-dan-dorong-pariwisata
227,https://kalsel.antaranews.com/berita/395046/bawaslu-hsu-tekankan-gakkumdu-selektif-tindak-caleg-saat-kampanye
228,https://kalsel.antaranews.com/berita/395094/246-asn-pemkab-hst-tanam-pohon-usai-kenaikan-pangkat
229,https://kalsel.antaranews.com/berita/394674/dprd-hss-bahas-perubahan-jadwal-bulan-november-sesuaikan-pembahasan-banggar
230,https://kalsel.antaranews.com/berita/395121/pemkot-banjarmasin-tangani-320-kilometer-jalan-perumahan
231,https://kalsel.antaranews.com/berita/395082/lima-korban-longsor-di-paser-kaltim-dievakuasi-bpbd-tabalong
232,https://kalsel.antaranews.com/berita/394923/pj-bupati-guru-penggerak-harus-aktif-baktikan-diri-di-tanah-laut
233,https://kalsel.antaranews.com/berita/394953/kapolres-batola-gelorakan-harkamtibmas-untuk-kesejukan-pemilu
234,https://kalsel.antaranews.com/berita/395169/ketua-dprd-kotabaru-sebut-track-offroad-di-tapin-layak-untuk-event-nasional
